long,lat,boron,nitrogen,phos,potas,pH,zinc,clay,OM,Sand,Silt,Rainfall,Temp,Elevation,Slope,nearest_rainfall,Water,Road,LULC_Code
83.8048,28.31863,0.4928567,0.1825236,102.2950363,245.8059387,5.5559163,2.286274,11.8978233,3.8544605,42.6904869,45.1618996,2327.389893,16.4428005,1759,16.4457951,345.1735229,1202.264282,30,7
83.812,28.31863,0.5055004,0.1807604,95.0604095,246.4235229,5.5688987,2.273596,11.4941359,3.8706522,43.0305443,44.6840706,2329.080078,17.4018993,1728,15.2348576,33.6900673,1839.110718,108.1665421,7
83.81919,28.31863,0.508598,0.179109,83.6620636,243.5561218,5.5658679,2.198159,11.1708012,3.8737011,43.4215546,44.3891182,2334.379883,20.1313992,1728,22.8017273,26.0534954,2434.399658,192.0937347,7
83.82638,28.31863,0.5087236,0.1798022,75.7796021,241.6389465,5.5659528,2.148669,11.1032295,3.8467841,43.6218224,44.1353111,2338.5,17.7280998,1728,55.3394661,256.4072876,3065.18457,182.4828796,7
83.83357,28.31863,0.5073503,0.1772613,67.5663452,220.1242371,5.5350442,2.2620757,11.9789276,3.7507701,43.2946548,43.3123589,2341.330078,15.1886997,1993,48.5090218,217.7630768,3713.420654,445.9820557,7
83.84077,28.31863,0.5066492,0.1843715,74.3099976,221.6628876,5.7854199,2.3076317,12.1086597,3.7232378,42.4161263,45.4186897,2342.919922,11.0003004,2581,28.5897503,276.6325073,4209.64209,30,7
83.84796,28.31863,0.5102613,0.1747918,79.0857925,227.1177063,5.6157932,2.3981841,11.8075686,3.5949993,43.13097,45.1378136,2343.139893,11.8678999,2580,8.3387318,23.6293774,4182.083008,30,7
83.85515,28.31863,0.5060323,0.1772599,78.7637329,248.4416046,5.7156386,2.6498282,12.0011559,3.5637176,42.0166931,44.8395424,2341.959961,13.8492002,2580,27.1279488,160.3777466,3574.588867,458.9117432,7
83.86235,28.31863,0.5133309,0.1652756,49.4847221,201.5292206,5.7017398,2.209496,11.9477596,3.2846506,43.6499138,44.1248856,2339.379883,13.9695997,2580,31.3493404,182.763855,2829.79419,445.9820557,7
83.86954,28.31863,0.5241597,0.1397319,47.276886,190.728363,5.7809649,2.0131423,11.6013985,2.8783109,43.6453133,41.0208282,2335.280029,17.3435993,2580,29.6779289,143.383255,2287.463867,30,11
83.87673,28.31863,0.610678,0.1390722,51.4985085,215.4931641,5.7529063,2.0654602,12.7547798,2.9699883,42.6833801,42.6775856,2329.76001,19.2255993,2580,57.3328094,145.967865,1674.560425,30,4
83.88393,28.31863,0.6376246,0.1298898,36.7903366,193.4758301,5.8143234,1.8563901,11.7944231,2.6166143,41.947403,43.8884659,2322.659912,15.434,2580,42.801239,321.6240234,1075.337891,108.1665421,11
83.89112,28.31863,0.6193662,0.1269488,42.0876427,244.1163177,5.7963362,1.8345121,12.9380541,2.4334621,41.6801529,44.0998192,2314.189941,14.9764996,2580,32.2976036,290.6005554,480.9057312,318.9043884,4
83.89831,28.31863,0.6343609,0.1267039,44.8474159,180.3097992,5.9595661,1.905785,13.3069983,2.5239148,42.2249031,43.2206306,2304.159912,15.0748997,2580,25.7486935,280.527771,170.0258484,94.8683319,4
83.90551,28.31863,0.6307732,0.15225,48.0264511,199.9811554,5.6110864,2.2436235,10.4753275,3.3282487,42.4487457,46.4840546,2292.909912,15.0697002,2718,2.9027278,155.5560455,0,664.0783081,4
83.9127,28.31863,0.6491286,0.1692104,54.1471901,204.582428,5.5795884,2.4327877,10.504755,3.362922,44.3203735,44.2460442,2280.219971,14.2489004,3011,27.855669,133.0694122,680.1033936,1353.661743,4
83.91989,28.31863,0.6450244,0.1617892,53.1719818,191.5905914,5.5566411,2.0897319,10.953536,3.3455417,44.455452,43.862606,2266.379883,11.2982998,3278,32.1601753,297.4201355,1360.206787,1005.783264,4
83.92708,28.31863,0.6435897,0.1628515,66.4322205,207.1413269,5.5129352,2.2580991,11.6691246,3.392787,46.0352859,41.7152214,2251.77002,10.4583998,3362,35.4802895,275.7441711,1807.399536,313.209198,10
83.93428,28.31863,0.6428841,0.1549764,55.4102325,177.8872833,5.5078454,2.0563042,11.6920357,3.3250461,46.0110168,41.0022049,2247.229981,13.3059998,3298,38.8482018,146.4755249,1807.399536,268.3281555,11
83.94147,28.31863,0.6335194,0.1450097,36.4130554,173.5860748,5.6286993,1.6588712,12.6284475,2.9701071,47.7051163,39.0716171,2247.229981,12.9609003,2928,35.9064102,120.2803421,1327.944336,913.8927612,11
83.94866,28.31863,0.6341467,0.1491634,29.5993137,175.887207,5.5481658,1.7771877,13.5361872,2.9954798,47.8069916,38.632412,2247.229981,14.1445999,2403,22.6850376,6.3401918,680.1033936,1451.206421,4
83.95586,28.31863,0.6320392,0.1431955,43.3192863,193.8671722,5.7036972,1.9385475,11.5923853,2.9366813,47.2074089,39.6438904,2247.229981,14.5614004,2523,27.3202457,2.3278151,0,894.9860229,4
83.96305,28.31863,0.6505663,0.1429158,48.0354118,173.3326721,5.6103392,1.8085916,10.9567242,3.0183048,49.2724457,37.7152519,2247.229981,17.2751007,2610,55.5221062,90.4953384,613.0369263,474.3416443,11
83.97024,28.31863,0.6474977,0.1627842,59.573082,200.8115387,5.6308446,2.0956883,10.5089293,3.2163439,49.2470779,39.7297821,2247.229981,17.9829006,2121,18.2546082,233.2758942,1237.806885,120,11
83.97744,28.31863,0.6386607,0.1671797,60.5422859,195.1368256,5.6079268,2.1766181,10.3102598,3.3986723,48.6065826,40.3896332,2247.229981,14.3270998,1613,53.6560364,278.8806458,1900.946777,593.9697266,4
83.98463,28.31863,0.6322288,0.1723326,64.20121,185.7730713,5.6337132,2.1131465,10.0319271,3.4536817,48.5931587,41.0647964,2247.229981,11.7825003,1563,23.2719154,5.5993395,2556.049072,1214.907349,7
83.99182,28.31863,0.6313492,0.1762496,70.3494263,197.0612183,5.650188,2.1382334,9.804101,3.5302548,49.0784798,40.8682594,2186.379883,11.9238997,1962,16.4269161,4.8990927,3135.121826,858.0209961,4
83.99902,28.31863,0.6345949,0.1769396,74.737854,212.3603058,5.6287541,2.205431,9.6802111,3.6307831,49.1174126,40.7592659,2186.379883,10.9115,2206,49.731041,243.1616821,3349.12085,417.8516541,4
84.00621,28.31863,0.6397444,0.1762935,77.6212463,223.2927551,5.5942302,2.2469201,9.5812588,3.722528,49.2767143,40.5298042,2186.379883,10.2147999,2593,29.5127201,285.4786377,3550.243897,666.1080933,4
84.0134,28.31863,0.6453086,0.1763912,78.3996353,225.5794983,5.5592098,2.2535188,9.5068989,3.781636,49.7829094,40.077301,1937.780029,11.8945999,3006,42.5861893,179.2151794,3801.893555,1318.976929,4
84.02059,28.31863,0.6505426,0.1773788,77.528862,220.6952972,5.5308752,2.2322955,9.4397717,3.8141744,50.5963821,39.4854546,1938.050049,16.2381992,2990,36.3678246,184.2484589,4108.860352,2018.043579,4
84.02779,28.31863,0.6558486,0.1790325,75.3658295,209.3975525,5.5075507,2.188324,9.3862829,3.7991841,51.6005745,38.8517342,1942.219971,19.1608009,2977,21.3739376,175.6955261,4433.731445,2698.332764,4
84.03498,28.31863,0.6615325,0.1804664,73.3327713,197.732666,5.4831223,2.1423111,9.3334532,3.7645836,52.5349045,38.2829323,1950.189941,17.0415993,3391,25.9057674,80.0493698,4168.234863,2860.087402,4
84.04217,28.31863,0.667515,0.1818007,72.3867493,187.3546143,5.464067,2.1057537,9.2890921,3.7104332,53.3280067,37.7928619,1961.550049,11.6676998,3225,32.06213,252.0505981,3505.172607,2723.894287,11
84.04937,28.31863,0.6713249,0.1826285,72.4735184,178.6140442,5.446703,2.0872369,9.27701,3.6311839,53.8918457,37.3408203,1976.27002,10.8765001,3263,32.9636726,285.3851929,2639.510986,2700,10
84.05656,28.31863,0.6678419,0.182084,71.3764191,171.6118469,5.4135852,2.0478868,9.3741999,3.5549049,54.211895,36.8100662,1990.930054,8.2397299,3662,37.224884,224.1048279,1990.101563,2389.477051,7
84.06375,28.31863,0.6469629,0.1742355,70.1784821,193.5841675,5.3017111,2.110399,9.6154356,3.5552723,53.3286133,36.6087151,1990.930054,11.3733997,3488,18.571104,62.4747734,1370.792236,2013.578857,10
84.07095,28.31863,0.6685424,0.1769839,74.0304489,186.4129181,5.5352378,2.3451121,9.407198,3.6302037,53.2638931,36.9537773,1990.930054,8.3473902,3361,34.6077271,48.9451866,850.1292725,1820.137329,4
84.07814,28.31863,0.6830218,0.1798591,77.4124603,186.3729858,5.6924901,2.3975792,9.5744276,3.6785989,53.5128326,37.4815712,1990.930054,10.5583,2898,23.6494846,108.4349518,537.6689453,1803.995606,11
84.08533,28.31863,0.691277,0.1598838,62.0958099,153.3842621,5.4615717,2.020751,9.5809221,3.1946881,53.5254822,36.2702141,1990.930054,11.4884996,2662,22.8668594,5.7105932,340.0516968,1693.074097,4
84.09253,28.31863,0.6846046,0.1642338,84.0830841,214.5288239,5.5385404,2.6072693,9.9382277,3.3095701,52.1838608,37.7685318,1990.930054,11.3572998,2839,30.3676643,38.0189438,340.0516968,1126.099487,11
84.09972,28.31863,0.6720008,0.1817352,99.6610184,231.5410461,5.6914315,3.4666531,9.8889694,3.3849475,55.0011368,35.5364113,1990.930054,13.6265001,2656,31.3312111,15.1858368,1140.568115,771.2976074,4
84.10691,28.31863,0.6270205,0.1783085,108.3754425,237.7281952,5.6244473,2.8040693,9.8973541,3.564316,54.3666573,36.4326324,1990.930054,14.5718002,2676,28.6139984,53.1301041,1775.121948,161.5549469,11
84.1141,28.31863,0.6101894,0.1760348,105.9913406,241.2429199,5.5607419,2.6323745,10.1686745,3.5943496,55.6430168,35.2684517,1990.930054,18.1490002,2155,29.1951656,67.4794312,2177.393311,342.0526123,4
84.1213,28.31863,0.6018623,0.1822122,115.419342,234.6834564,5.578166,2.7163734,10.1926374,3.7609496,55.3586693,35.8820267,1990.930054,12.3415003,1786,36.4952469,211.0752258,2527.615967,364.9657593,4
84.12849,28.31863,0.5950778,0.1839778,120.6796722,232.0900421,5.6901736,2.774127,9.98386,3.7396908,55.2483177,36.2321663,1990.930054,11.2580996,2148,38.4565887,159.2667847,2925.235352,212.1320343,4
84.13568,28.31863,0.5893931,0.1849693,125.9601212,230.9307709,5.7766228,2.8336129,9.7869606,3.7303867,55.1932564,36.4413986,1990.930054,11.6703997,2551,42.1637077,163.5804901,3366.340088,67.0820389,4
84.14288,28.31863,0.5846928,0.185199,131.4568481,230.6975861,5.8295727,2.8900871,9.5910444,3.7414739,55.1530571,36.5522346,1990.930054,13.7077999,2781,52.3252792,231.0502319,3877.185791,375.8989258,4
84.15007,28.31863,0.5808798,0.1849218,135.0989227,229.9408112,5.8553567,2.9214582,9.3852749,3.7483597,55.0995255,36.6440773,1990.930054,11.2205,3032,17.5330067,219.6106873,4568.604492,720,4
84.15726,28.31863,0.5777926,0.1842994,136.078598,228.1427155,5.8540473,2.917912,9.1628342,3.7437968,55.0058556,36.7544632,1990.930054,9.6606197,2908,32.7120438,251.3282928,5055.231934,516.1395264,4
84.16446,28.31863,0.5752807,0.1846564,137.0865479,227.7778168,5.8416162,2.8995731,8.9826517,3.7442586,54.8882256,36.8390846,1990.930054,8.9882803,2941,21.5340652,212.8450623,5103.608398,313.209198,10
84.17165,28.31863,0.5734201,0.185371,138.1769562,228.5249939,5.8247313,2.8675914,8.8465776,3.7460716,54.7409668,36.959198,1990.930054,8.9882803,3121,21.5340652,212.8450623,5171.134277,313.209198,11
84.17884,28.31863,0.5728355,0.186143,139.0450897,230.0327148,5.8020487,2.8233039,8.7437439,3.7471685,54.5749054,37.1091042,1990.930054,8.9882803,3364,21.5340652,212.8450623,5325.365723,313.209198,10
84.18604,28.31863,0.5726694,0.1867941,139.7819214,232.3219147,5.773417,2.7713554,8.6730185,3.7476742,54.4073257,37.270771,1990.930054,8.9882803,3350,21.5340652,212.8450623,5403.505859,313.209198,10
84.19323,28.31863,0.5725333,0.1872513,140.4911652,235.3113708,5.7422462,2.7160144,8.6295586,3.7464459,54.2414322,37.4484215,1990.930054,8.9882803,3379,21.5340652,212.8450623,5803.338867,313.209198,11
83.77603,28.31144,0.4426127,0.1775318,81.7233582,183.336853,5.4894338,2.0399749,11.4085436,3.435195,46.7969856,42.2621422,2327.389893,11.6008997,2657,19.1606884,127.1466904,170.0258484,300,4
83.78322,28.31144,0.4342621,0.1727098,75.5739746,199.1497345,5.4920359,1.8794972,12.0937834,3.4270918,43.7067719,43.468502,2327.389893,12.1049995,2429,35.8230019,179.3338013,340.0516968,108.1665421,4
83.79042,28.31144,0.440661,0.1808915,80.1829605,202.47258,5.4182606,1.9518011,12.172554,3.5753753,42.6075211,43.8908157,2327.389893,12.7971001,2311,19.2356339,93.4473877,850.1292725,30,4
83.79761,28.31144,0.4818429,0.1805846,97.9744644,226.8366699,5.4807048,2.0925858,12.1489592,3.7549453,42.2952805,44.8129539,2327.389893,13.3955002,2090,15.7221479,26.565052,1202.264282,0,4
83.8048,28.31144,0.5343989,0.1836167,98.3983917,231.1820984,5.4942327,2.1570351,12.1719217,3.8714063,42.4015617,44.0421944,2327.389893,16.4428005,1759,13.4541626,15.2551184,1900.946777,30,4
83.812,28.31144,0.5333338,0.1836922,91.0596466,236.5406952,5.5409393,2.1804636,11.7070236,3.8857956,43.0689087,44.3360558,2329.25,17.4018993,1728,19.0697212,56.8886566,2287.463867,84.8528137,7
83.81919,28.31144,0.5350754,0.1827006,82.8497238,239.3059235,5.5475497,2.1486073,11.5386887,3.887655,43.3589478,44.2366409,2334.51001,20.1313992,1728,22.8017273,26.0534954,2788.631348,192.0937347,7
83.82638,28.31144,0.5349304,0.1813234,76.1112442,240.3274078,5.5378394,2.1016328,11.5420055,3.8464038,43.5511551,43.8392181,2338.550049,17.7280998,1728,39.4810867,261.2094421,3353.433838,212.1320343,7
83.83357,28.31144,0.5225154,0.1825936,67.6904449,221.1863556,5.5686622,2.033577,11.6753349,3.7842171,43.0645103,43.7007675,2341.399902,15.1886997,1728,50.1156273,212.6869354,3954.70044,445.9820557,7
83.84077,28.31144,0.5350866,0.1797606,66.7499847,220.9743652,5.6010833,2.0196307,11.3229046,3.7170718,41.6963997,45.1433449,2342.929932,11.0003004,2581,28.5897503,276.6325073,4578.085938,30,7
83.84796,28.31144,0.5393535,0.1773642,61.8180885,231.0259857,5.6847792,2.3528957,11.7419558,3.634203,41.8329964,46.0936928,2343.129883,11.8678999,2580,8.3387318,23.6293774,4578.085938,30,7
83.85515,28.31144,0.5377532,0.1707114,60.5678406,219.208374,5.6217203,2.1561623,11.9491282,3.5315962,42.1467323,45.162529,2341.939941,13.8492002,2580,30.9123669,148.760788,3877.185791,488.364624,7
83.86235,28.31144,0.5558913,0.1642621,56.8049507,224.9802399,5.5882478,1.9382253,11.0721073,3.469837,41.5327568,46.2426949,2339.280029,13.9695997,2580,31.3493404,182.763855,3270.512451,417.8516541,7
83.86954,28.31144,0.5608641,0.1641449,55.3234901,222.4940796,5.6304741,1.9401027,11.1247053,3.4698825,41.8100433,46.0387573,2335.209961,17.4221001,2580,29.6779289,143.383255,2661.32544,30,11
83.87673,28.31144,0.5891113,0.1632702,45.0379715,200.5317535,5.6676669,1.9366548,11.4188309,3.3252323,42.5198631,45.0885925,2329.580078,19.2255993,2580,54.6991463,147.8683014,2075.429932,30,4
83.88393,28.31144,0.5954349,0.1657807,48.4089432,200.1277161,5.633853,1.9108579,11.4864931,3.4303124,42.2282944,44.5857849,2322.550049,16.4095993,2580,42.801239,321.6240234,1567.560913,108.1665421,11
83.89112,28.31144,0.6881881,0.1442506,41.4354744,193.3598022,5.7533302,1.919035,12.8063145,2.8410802,41.2711563,43.6758614,2313.929932,14.9764996,2580,32.2976036,290.6005554,1075.337891,300,4
83.89831,28.31144,0.694772,0.1371303,45.0019684,182.0092621,5.7070107,1.9592834,13.1862755,2.6886272,41.690094,42.5730705,2304.01001,15.0748997,2580,17.6946793,296.5650635,510.0775452,94.8683319,4
83.90551,28.31144,0.6727496,0.1422412,39.2914314,209.3556366,5.7654953,1.8454331,11.6453915,2.7663987,42.9310684,43.6747322,2292.570068,15.0697002,2580,2.5878267,201.8014069,170.0258484,692.6037598,4
83.9127,28.31144,0.678688,0.1545657,45.9597778,188.6565399,5.6036105,2.0101285,11.7235546,3.0846925,42.6038055,44.7517128,2280.040039,14.2489004,3011,27.855669,133.0694122,340.0516968,1353.661743,4
83.91989,28.31144,0.6639818,0.1501519,39.0922432,167.0808258,5.7376032,1.7464592,12.8392286,2.9493458,43.6654396,41.4029694,2266.179932,11.6089001,3278,29.7366295,291.0979614,721.3585815,977.1898193,4
83.92708,28.31144,0.6708301,0.1387005,38.6878624,146.3384399,5.745779,1.881392,11.4826546,2.9363368,44.7886238,40.4714432,2251.340088,10.4583998,3362,33.9301987,273.5763245,1190.180908,313.209198,10
83.93428,28.31144,0.6710111,0.1641016,60.9546471,192.8720703,5.6572285,2.0926905,12.3750715,3.3816869,43.5692635,42.5648308,2247.229981,13.3059998,3298,38.8482018,146.4755249,1202.264282,295.4657288,11
83.94147,28.31144,0.6414086,0.1473657,34.1000137,174.4013367,5.7368913,1.8986176,13.6045074,2.9962094,46.3285065,40.3837776,2247.229981,12.9609003,2928,35.9064102,120.2803421,721.3585815,913.8927612,11
83.94866,28.31144,0.6422699,0.1379065,36.643856,177.1173248,5.8405299,1.837872,12.8909378,2.756,46.355423,39.4226837,2247.229981,14.1445999,2403,29.1951656,345.6506653,170.0258484,1425.236816,4
83.95586,28.31144,0.6450533,0.1426633,40.3469391,192.5699158,5.7072134,1.7762928,12.2794428,2.8222377,46.9856796,38.9118767,2247.229981,14.5614004,2523,27.3202457,2.3278151,170.0258484,894.9860229,4
83.96305,28.31144,0.6536338,0.1559634,54.6271744,189.912674,5.6174755,1.8730631,10.5161934,3.2276003,47.3911972,40.7561684,2247.229981,17.9500999,2610,55.5221062,90.4953384,850.1292725,450,11
83.97024,28.31144,0.6589711,0.1682771,64.3856659,208.0005341,5.6429625,2.2227511,10.3182707,3.3453569,48.7210655,40.2043152,2247.229981,17.9829006,2121,19.6248264,243.4349518,1520.757446,120,11
83.97744,28.31144,0.6507836,0.1727361,69.4355545,210.4981232,5.6299496,2.3143263,10.1716299,3.518697,48.2843819,41.0321617,2247.229981,14.5924997,1613,53.6560364,278.8806458,2130.417725,615.5485229,4
83.98463,28.31144,0.6425709,0.1788863,70.2990875,202.1520538,5.6674213,2.2607703,10.0569601,3.5283196,48.2190094,41.2702217,2247.229981,11.7825003,1563,23.2719154,5.5993395,2746.851563,1214.907349,7
83.99182,28.31144,0.637844,0.1815186,71.594574,195.4846954,5.6865597,2.1854053,9.8538265,3.56235,48.7786865,41.06073,2186.379883,11.9238997,1962,19.6624355,12.8937445,3387.740967,834.0863037,4
83.99902,28.31144,0.6387381,0.1811272,74.634697,204.5473175,5.657671,2.2245488,9.7172098,3.6255753,48.9862099,40.8600731,2186.379883,10.9115,2206,53.8101654,251.5650482,4199.328613,417.8516541,4
84.00621,28.31144,0.6427764,0.1781665,76.791069,215.2134552,5.6049528,2.2589078,9.6127357,3.7074096,49.1137161,40.600708,2186.379883,10.2147999,2593,29.5127201,285.4786377,4371.351074,690.6518555,4
84.0134,28.31144,0.6486225,0.1757421,78.9474792,224.9278717,5.5504379,2.2855861,9.5066671,3.8000183,49.3609543,40.2058868,1937.76001,11.8945999,3006,38.0749474,172.3039551,4578.085938,1347.664673,4
84.02059,28.31144,0.6544103,0.1750819,78.0515747,221.4081116,5.5128598,2.25773,9.4272909,3.8404429,50.0584106,39.664856,1938.109985,14.0635996,2990,35.1627388,195.1952515,4868.799316,2018.043579,4
84.02779,28.31144,0.6613559,0.1761454,75.9384232,210.1655426,5.4941425,2.2087295,9.4025984,3.7903128,50.8311691,39.2650795,1942.300049,19.1608009,2977,21.3739376,175.6955261,5000.610352,2728.02124,4
84.03498,28.31144,0.6689056,0.1773347,74.6796722,200.3011627,5.4786396,2.1686461,9.3781977,3.7354999,51.5133781,38.9268875,1950.329956,17.0415993,3391,18.5170326,74.7448807,4358.104492,2860.087402,4
84.04217,28.31144,0.6764827,0.1787385,74.3274384,191.9224548,5.4672232,2.1436174,9.3602695,3.6848152,52.1123886,38.6145172,1961.920044,11.6676998,3225,25.8636913,264.5361633,3728.958008,2720.091797,11
84.04937,28.31144,0.6823848,0.1807306,74.7644577,184.8708191,5.4579248,2.1366267,9.3429546,3.6499317,52.6405182,38.2830925,1976.5,10.8765001,3263,32.9636726,285.3851929,2974.237549,2700,10
84.05656,28.31144,0.6856067,0.1833809,75.9029465,179.6646118,5.440979,2.1327446,9.3529396,3.637743,52.9759331,37.9473648,1990.930054,8.2397299,3662,37.224884,224.1048279,2416.52124,2370.759277,7
84.06375,28.31144,0.6800558,0.1799377,73.1828384,186.7319489,5.3228674,2.0854449,9.6850405,3.6182342,52.4811363,37.6423187,1990.930054,11.3733997,3488,22.6912022,79.5922852,1938.592896,2013.578857,10
84.07095,28.31144,0.6857291,0.1711311,46.8318977,191.2821198,5.0036316,1.9390271,10.090703,3.4000952,52.3315353,36.7127342,1990.930054,8.3473902,3361,34.6077271,48.9451866,1604.02063,1815.929565,4
84.07814,28.31144,0.7123089,0.1681968,52.5475845,154.3487396,5.2526059,2.0588765,10.4875345,3.2036672,53.4046364,36.150486,1990.930054,10.5583,2898,23.6494846,108.4349518,1075.337891,1803.995606,11
84.08533,28.31144,0.7321166,0.1672397,59.113369,166.9028931,5.4544406,2.0289016,9.6238718,3.3690028,53.6335754,36.4066544,1990.930054,11.4884996,2662,23.612711,3.3018656,480.9057312,1667.093262,4
84.09253,28.31144,0.7321088,0.164545,101.6591949,191.9949341,5.7114177,2.6935885,9.684576,3.2433851,52.1690445,37.9415092,1990.930054,11.3572998,2839,35.0619164,33.7850838,340.0516968,1126.099487,11
84.09972,28.31144,0.6859207,0.1730535,80.8003922,182.4274292,5.4281197,2.5381362,9.4009714,3.3570635,53.3122253,36.4108887,1990.930054,13.6265001,2656,31.3312111,15.1858368,991.4125366,742.1589966,4
84.10691,28.31144,0.639854,0.174379,94.1366959,205.1664886,5.4730558,2.5514386,9.800005,3.5487001,53.9315262,36.4950218,1990.930054,14.4182997,2676,24.6898098,33.8351212,1613.006836,161.5549469,11
84.1141,28.31144,0.6233835,0.1772966,104.6266098,224.9351196,5.4642973,2.6440091,10.2419348,3.7170496,54.6671791,36.1620026,1990.930054,18.1490002,2155,38.1227646,67.6865234,2268.427734,366.1966553,4
84.1213,28.31144,0.6133823,0.1786716,111.442955,228.6329041,5.5228996,2.7032728,10.2214956,3.7507741,54.7904892,36.2390137,1990.930054,12.3415003,1786,36.4952469,211.0752258,2935.101318,364.9657593,4
84.12849,28.31144,0.6055433,0.1801408,116.9641647,225.7703094,5.6188588,2.7433674,10.01124,3.7381175,54.7356033,36.5203323,1990.930054,11.2580996,2148,36.4555359,158.6820831,3606.792969,234.3074951,4
84.13568,28.31144,0.5986951,0.1810406,122.5619583,224.5819244,5.7043691,2.7962117,9.8448868,3.7296364,54.7522125,36.6803246,1990.930054,11.6703997,2551,42.3607407,168.5866394,4012.75415,67.0820389,4
84.14288,28.31144,0.5927545,0.1813329,128.2515564,224.2731781,5.7692218,2.851372,9.6865826,3.7324178,54.8029251,36.7465477,1990.930054,13.7077999,2781,52.3252792,231.0502319,4568.604492,402.4922485,4
84.15007,28.31144,0.5874707,0.1812177,134.1253357,224.3237305,5.8182778,2.9081011,9.5219975,3.7441046,54.8817177,36.7438469,1990.930054,11.2205,3032,17.5330067,219.6106873,5072.358887,720,4
84.15726,28.31144,0.5830296,0.1807443,138.3280182,223.7051086,5.8455133,2.9450336,9.3379288,3.7497931,54.9493828,36.7290344,1990.930054,9.6606197,2908,30.3945637,252.0835571,5613.428711,499.2994995,4
84.16446,28.31144,0.5793233,0.1799424,139.9060822,222.059906,5.8465977,2.9520264,9.1310205,3.7432036,54.9735031,36.7402878,1990.930054,8.9882803,2941,21.5340652,212.8450623,5783.378906,313.209198,10
84.17165,28.31144,0.5761777,0.1799109,140.1119385,220.2963409,5.8300314,2.9359562,8.921917,3.7339368,54.9520378,36.7567253,1990.930054,8.9882803,3121,21.5340652,212.8450623,5843.054199,313.209198,11
84.17884,28.31144,0.5743518,0.1812781,139.7021179,220.6967926,5.8003607,2.8859465,8.7813454,3.7297399,54.787632,36.8434563,1990.930054,8.9882803,3364,21.5340652,212.8450623,5979.980957,313.209198,10
84.18604,28.31144,0.574487,0.1832009,138.6130981,222.8329773,5.7537556,2.8088264,8.7025766,3.7281313,54.5461388,36.9706955,1990.930054,8.9882803,3350,21.5340652,212.8450623,6251.774414,313.209198,10
84.19323,28.31144,0.5747139,0.1853232,138.1746979,227.2612152,5.7039857,2.7333183,8.6897106,3.7297904,54.2993584,37.0969849,1990.930054,8.9882803,3379,21.5340652,212.8450623,6541.024902,313.209198,11
83.77603,28.30425,0.4447477,0.1733731,94.634285,208.571701,5.4902534,2.1404464,12.7127199,3.4518864,44.3329086,41.8712044,2327.389893,11.6008997,2657,30.4558792,132.6862793,680.1033936,270,4
83.78322,28.30425,0.4550024,0.1834173,88.0622101,207.0126648,5.4675593,2.1303408,12.2169666,3.7299826,44.7687416,42.2578316,2327.389893,12.1049995,2429,35.8230019,179.3338013,850.1292725,108.1665421,4
83.79042,28.30425,0.4739325,0.1880898,93.0336914,221.1644287,5.5210304,2.2477813,11.8701811,3.572752,43.9285202,43.6791954,2327.389893,12.7971001,2311,19.2356339,93.4473877,1226.073853,30,4
83.79761,28.30425,0.5196748,0.1873735,93.0535736,215.7984009,5.5234847,2.1801741,11.5829334,3.5974274,43.1590538,44.2221489,2327.389893,13.3955002,2090,15.3002195,20.6589108,1750.523193,0,4
83.8048,28.30425,0.5468241,0.1857844,92.545105,221.029541,5.5090866,2.0861564,11.4874392,3.746963,43.5564003,43.3075447,2327.389893,16.4428005,1759,13.4541626,15.2551184,2287.463867,0,4
83.812,28.30425,0.5563056,0.1878377,87.4659424,226.8818207,5.5506086,2.1295011,11.6900816,3.8859935,43.318676,44.1982079,2329.330078,17.4018993,1728,19.0697212,56.8886566,2829.79419,84.8528137,7
83.81919,28.30425,0.5610394,0.1875543,81.6546936,236.2787476,5.5551443,2.143682,11.7713795,3.9210064,43.4489784,44.3695793,2334.580078,19.8071995,1728,31.6450443,60.6422462,3366.340088,216.3330841,7
83.82638,28.30425,0.5638461,0.1831639,77.7183304,247.9561768,5.4962869,2.1217246,11.9896183,3.8470237,43.9648895,43.4196625,2338.600098,17.7280998,1728,39.4810867,261.2094421,3854.752686,212.1320343,7
83.83357,28.30425,0.5657346,0.193962,84.8884354,271.7922363,5.5676827,2.259851,12.4492159,3.8394396,43.0709152,44.2108574,2341.429932,15.1886997,1728,50.1156273,212.6869354,4387.853027,436.8065796,7
83.84077,28.30425,0.5678494,0.181504,71.5341415,224.1472473,5.5846076,1.9948708,12.1253471,3.8345714,42.7606621,44.4314156,2342.939941,11.0003004,2581,16.8179054,271.5911255,4957.0625,30,7
83.84796,28.30425,0.5714291,0.1780346,65.9482727,218.5804901,5.6021495,1.8645856,11.6332788,3.7289643,41.4501686,45.7367134,2343.120117,11.9266005,2580,11.7527885,48.2704887,4868.799316,0,7
83.85515,28.30425,0.5665513,0.1717932,61.7488098,222.1014862,5.5707164,1.9105132,11.8796911,3.5447381,42.5610199,44.5374374,2341.879883,13.8492002,2580,30.9123669,148.760788,4260.835449,488.364624,7
83.86235,28.30425,0.5776694,0.1691805,55.2508316,224.7687836,5.5703979,1.8561475,11.8831644,3.4944119,42.957489,44.5269012,2339.23999,14.3428001,2580,25.7571774,193.0693207,3586.699219,417.8516541,7
83.86954,28.30425,0.583366,0.1652725,54.066021,216.0037537,5.5800414,1.9308798,12.1171083,3.5729239,42.515995,44.2395897,2335.070068,17.4221001,2580,26.446352,154.5158691,3027.224121,0,7
